27.9	0.0892792	0.0892792	8.24163	9.53537	1	-1.29374	0.937431
28	0.0884647	0.0884647	8.26868	9.56208	1	-1.2934	0.938302
28.1	0.0876575	0.0876575	8.29573	9.58879	1	-1.29306	0.939169
28.2	0.0868575	0.0868575	8.32277	9.6155	1	-1.29272	0.940032
28.3	0.0860647	0.0860647	8.34981	9.64221	1	-1.29239	0.940892
28.4	0.085279	0.085279	8.37685	9.66891	1	-1.29206	0.941747
28.5	0.0845004	0.0845004	8.40388	9.69562	1	-1.29174	0.942599
28.6	0.0837287	0.0837287	8.43091	9.72232	1	-1.29141	0.943447
28.7	0.082964	0.082964	8.45793	9.74903	1	-1.29109	0.944291
28.8	0.0822061	0.0822061	8.48495	9.77573	1	-1.29077	0.945132
28.9	0.0814551	0.0814551	8.51197	9.80243	1	-1.29046	0.945969
29	0.0807107	0.0807107	8.53898	9.82913	1	-1.29015	0.946802
29.1	0.0799731	0.0799731	8.56599	9.85583	1	-1.28984	0.947632
29.2	0.079242	0.079242	8.593	9.88253	1	-1.28953	0.948458
29.3	0.0785175	0.0785175	8.62	9.90923	1	-1.28923	0.949281
29.4	0.0777995	0.0777995	8.64699	9.93593	1	-1.28894	0.950087
29.5	0.0770877	0.0770877	8.6737	9.96263	1	-1.28892	0.950623
29.6	0.0763813	0.0763813	8.70006	9.98933	1	-1.28926	0.950802
29.7	0.0756796	0.0756796	8.72607	10.016	1	-1.28995	0.950629
29.8	0.0749819	0.0749819	8.75173	10.0427	1	-1.29099	0.950112
29.9	0.0742875	0.0742875	8.77706	10.0694	1	-1.29236	0.949255
30	0.0735958	0.0735958	8.80205	10.0961	1	-1.29406	0.948065
30.1	0.0729061	0.0729061	8.82671	10.1228	1	-1.29609	0.946549
30.2	0.072218	0.072218	8.85105	10.1495	1	-1.29844	0.944713
30.3	0.0715308	0.0715308	8.87509	10.1762	1	-1.30111	0.942564
30.4	0.0708441	0.0708441	8.89881	10.2029	1	-1.30407	0.940109
30.5	0.0701573	0.0701573	8.92224	10.2296	1	-1.30734	0.937356
30.6	0.06947	0.06947	8.94537	10.2563	1	-1.31089	0.934311
30.7	0.0687819	0.0687819	8.96822	10.283	1	-1.31473	0.930982
30.8	0.0680924	0.0680924	8.9908	10.3096	1	-1.31885	0.927376
30.9	0.0674013	0.0674013	9.0131	10.3363	1	-1.32323	0.923499
31	0.0667082	0.0667082	9.03514	10.363	1	-1.32788	0.91936
31.1	0.0660127	0.0660127	9.05693	10.3897	1	-1.33279	0.914966
31.2	0.0653147	0.0653147	9.07846	10.4164	1	-1.33794	0.910324
31.3	0.0646139	0.0646139	9.09976	10.4431	1	-1.34333	0.90544
31.4	0.06391	0.06391	9.12082	10.4698	1	-1.34895	0.900323
31.5	0.0632028	0.0632028	9.14166	10.4965	1	-1.3548	0.894979
31.6	0.0624922	0.0624922	9.16228	10.5231	1	-1.36087	0.889415
31.7	0.0617781	0.0617781	9.18268	10.5498	1	-1.36715	0.883638
31.8	0.0610602	0.0610602	9.20288	10.5765	1	-1.37364	0.877656
31.9	0.0603385	0.0603385	9.22287	10.6032	1	-1.38032	0.871475
32	0.0596129	0.0596129	9.24268	10.6299	1	-1.3872	0.865101
32.1	0.0588835	0.0588835	9.2623	10.6566	1	-1.39426	0.858542
32.2	0.05815	0.05815	9.28174	10.6832	1	-1.4015	0.851804
32.3	0.0574127	0.0574127	9.30101	10.7099	1	-1.40891	0.844894
32.4	0.0566714	0.0566714	9.32012	10.7366	1	-1.41648	0.837818
32.5	0.0559262	0.0559262	9.33906	10.7633	1	-1.42422	0.830582
32.6	0.0551772	0.0551772	9.35785	10.79	1	-1.43211	0.823194
32.7	0.0544245	0.0544245	9.3765	10.8166	1	-1.44014	0.815658
32.8	0.0536681	0.0536681	9.395	10.8433	1	-1.44831	0.807981
32.9	0.0529083	0.0529083	9.41337	10.87	1	-1.45662	0.80017
33	0.0521451	0.0521451	9.43161	10.8967	1	-1.46506	0.79223
33.1	0.0513787	0.0513787	9.44973	10.9233	1	-1.47362	0.784167
33.2	0.0506093	0.0506093	9.46773	10.95	1	-1.48229	0.775987
33.3	0.0498371	0.0498371	9.48562	10.9767	1	-1.49108	0.767696
33.4	0.0490624	0.0490624	9.5034	11.0034	1	-1.49996	0.7593
33.5	0.0482853	0.0482853	9.52108	11.03	1	-1.50895	0.750803
33.6	0.0475062	0.0475062	9.53867	11.0567	1	-1.51804	0.742213
33.7	0.0467252	0.0467252	9.55617	11.0834	1	-1.52721	0.733533
33.8	0.0459428	0.0459428	9.57359	11.11	1	-1.53646	0.72477
33.9	0.045159	0.045159	9.59093	11.1367	1	-1.54579	0.71593
34	0.0443744	0.0443744	9.6082	11.1634	1	-1.55519	0.707017
34.1	0.0435892	0.0435892	9.6254	11.1901	1	-1.56466	0.698036
34.2	0.0428037	0.0428037	9.64253	11.2167	1	-1.57419	0.688994
34.3	0.0420183	0.0420183	9.65961	11.2434	1	-1.58377	0.679895
34.4	0.0412333	0.0412333	9.67664	11.2701	1	-1.59341	0.670745
34.5	0.0404491	0.0404491	9.69363	11.2967	1	-1.60309	0.661548
34.6	0.039666	0.039666	9.71057	11.3234	1	-1.61281	0.65231
34.7	0.0388845	0.0388845	9.72748	11.35	1	-1.62257	0.643037
34.8	0.0381049	0.0381049	9.74435	11.3767	1	-1.63235	0.633732
34.9	0.0373275	0.0373275	9.7612	11.4034	1	-1.64217	0.624401
35	0.0365529	0.0365529	9.77803	11.43	1	-1.652	0.61505
35.1	0.0357813	0.0357813	9.79484	11.4567	1	-1.66185	0.605682
35.2	0.0350131	0.0350131	9.81164	11.4833	1	-1.6717	0.596304
35.3	0.0342488	0.0342488	9.82844	11.51	1	-1.68156	0.58692
35.4	0.0334887	0.0334887	9.84523	11.5367	1	-1.69143	0.577536
35.5	0.0327332	0.0327332	9.86203	11.5633	1	-1.70128	0.568156
35.6	0.0319827	0.0319827	9.87884	11.59	1	-1.71113	0.558785
35.7	0.0312376	0.0312376	9.89567	11.6166	1	-1.72096	0.549429
35.8	0.0304982	0.0304982	9.91251	11.6433	1	-1.73077	0.540092
35.9	0.0297649	0.0297649	9.92938	11.6699	1	-1.74056	0.530779
36	0.0290382	0.0290382	9.94627	11.6966	1	-1.75031	0.521496
36.1	0.0283182	0.0283182	9.96321	11.7232	1	-1.76003	0.512248
36.2	0.0276054	0.0276054	9.98018	11.7499	1	-1.76971	0.50304
36.3	0.0269001	0.0269001	9.99719	11.7765	1	-1.77935	0.493877
36.4	0.0262027	0.0262027	10.0143	11.8032	1	-1.78893	0.484764
36.5	0.0255134	0.0255134	10.0314	11.8298	1	-1.79846	0.475706
36.6	0.0248326	0.0248326	10.0486	11.8565	1	-1.80792	0.46671
36.7	0.0241605	0.0241605	10.0658	11.8831	1	-1.81732	0.457779
36.8	0.0234975	0.0234975	10.0831	11.9098	1	-1.82665	0.44892
36.9	0.0228438	0.0228438	10.1005	11.9364	1	-1.83589	0.440137
37	0.0221996	0.0221996	10.118	11.9631	1	-1.84506	0.431437
37.1	0.0215652	0.0215652	10.1356	11.9897	1	-1.85414	0.422824
37.2	0.0209408	0.0209408	10.1532	12.0164	1	-1.86312	0.414305
37.3	0.0203266	0.0203266	10.171	12.043	1	-1.872	0.405885
37.4	0.0197228	0.0197228	10.1889	12.0696	1	-1.88078	0.39757
