N   con t_re    d   p_link  p_re    Omega   daylength   K_f Rv  Rd  Rd  delta   Pv  Pd  P
//////////// random rewiring, the effect of daylength
100	348	1	1.001	0.05	0.02	0.261799	21	0.1	0.966388	0.937504	0.774508	0.46275	23.6788	23.5856	23.6043	3
100	348	1	1.001	0.05	0.02	0.261799	3	0.1	0.93373	0.898174	0.74241	0.93025	23.3625	23.3266	23.3338	3
100	348	1	1.001	0.05	0.02	0.261799	19	0.1	0.970705	0.912417	0.755311	0.94875	23.6125	23.3359	23.3913	3
100	348	1	1.001	0.05	0.02	0.261799	0	0.1	0.936842	0.925781	0.763959	0.08275	23.3363	23.3941	23.3825	3
100	348	1	1.001	0.05	0.02	0.261799	14	0.1	0.980047	0.922934	0.763921	1.6645	23.7138	23.6222	23.6405	3
100	348	1	1.001	0.05	0.02	0.261799	8	0.1	0.976784	0.93109	0.770064	1.454	23.5013	23.2434	23.295	3
100	348	1	1.001	0.05	0.02	0.261799	7	0.1	0.966572	0.942264	0.778205	0.529	23.685	23.6044	23.6205	3
100	348	1	1.001	0.05	0.02	0.261799	20	0.1	0.969028	0.916659	0.758505	0.227	23.755	23.5703	23.6073	3
100	348	1	1.001	0.05	0.02	0.261799	18	0.1	0.971224	0.929164	0.768292	5.076	23.8425	23.7206	23.745	3
100	348	1	1.001	0.05	0.02	0.261799	15	0.1	0.980584	0.930086	0.769481	3.4655	23.8575	23.6931	23.726	3
100	348	1	1.001	0.05	0.02	0.261799	11	0.1	0.948799	0.903108	0.746995	2.5735	23.9463	23.855	23.8733	3
100	348	1	1.001	0.05	0.02	0.261799	5	0.1	0.887918	0.918275	0.755783	1.53075	23.6238	23.6675	23.6588	3
100	348	1	1.001	0.05	0.02	0.261799	4	0.1	0.739274	0.904744	0.738748	0.2755	23.3138	23.4569	23.4283	3
100	348	1	1.001	0.05	0.02	0.261799	16	0.1	0.960062	0.907757	0.751163	1.882	23.2638	23.1747	23.1925	3
100	348	1	1.001	0.05	0.02	0.261799	22	0.1	0.944473	0.917397	0.75784	0.25325	23.5413	23.4753	23.4885	3
100	348	1	1.001	0.05	0.02	0.261799	6	0.1	0.973569	0.927532	0.767148	1.14	23.765	23.6063	23.638	3
100	348	1	1.001	0.05	0.02	0.261799	2	0.1	0.945792	0.928937	0.766846	0.65775	23.395	23.3509	23.3598	3
100	348	1	1.001	0.05	0.02	0.261799	23	0.1	0.930732	0.923197	0.76166	0.20425	23.62	23.5128	23.5343	3
100	348	1	1.001	0.05	0.02	0.261799	9	0.1	0.570411	0.875623	0.709815	0.925	23.2575	23.5953	23.5278	3
100	348	1	1.001	0.05	0.02	0.261799	17	0.1	0.957099	0.934164	0.771458	4.25975	23.8125	23.7234	23.7413	3
100	348	1	1.001	0.05	0.02	0.261799	12	0.1	0.978533	0.935024	0.773197	2.01275	23.6363	23.3125	23.3773	3
100	348	1	1.001	0.05	0.02	0.261799	13	0.1	0.940941	0.903638	0.747006	3.06325	23.8388	23.8056	23.8123	3
100	354	1	1.001	0.05	0.02	0.261799	18	0.15	0.91847	0.842967	0.69895	3.17975	24.0125	24.0425	24.0365
//////////////////// K_f = 0.15 random rewiring
100	351	1	1.001	0.05	0.02	0.261799	6	0.15	0.29664	0.801612	0.644067	2.9545	23.5038	23.4775	23.4828	3
100	351	1	1.001	0.05	0.02	0.261799	14	0.15	0.957516	0.893954	0.740365	3.38425	23.9825	23.9753	23.9768	3
100	351	1	1.001	0.05	0.02	0.261799	7	0.15	0.976541	0.918461	0.760284	1.701	23.8688	23.7681	23.7883	3
100	351	1	1.001	0.05	0.02	0.261799	3	0.15	0.949168	0.921348	0.761132	0.9065	23.69	23.6381	23.6485	3
100	351	1	1.001	0.05	0.02	0.261799	9	0.15	0.944776	0.884199	0.732166	3.57625	23.9488	24.0038	23.9928	3
100	351	1	1.001	0.05	0.02	0.261799	17	0.15	0.957125	0.890872	0.737961	6.07775	23.9813	23.9731	23.9748	3
100	351	1	1.001	0.05	0.02	0.261799	2	0.15	0.834397	0.917228	0.752523	0.24075	23.3288	23.5219	23.4833	3
100	351	1	1.001	0.05	0.02	0.261799	10	0.15	0.953526	0.890507	0.737493	3.5205	23.9875	24.0013	23.9985	3
